time_s,qpos,qpos_unshifted,qvel,qact,target_qvel,qtorque_cmd,kp,kd
0.0,0.0,0.0,0.008790969848632812,0.0,0.1257516624521763,0.17544103890531526,17.0,1.5
0.001,0.0,0.0,0.017581939697265625,0.00012575166245217632,0.12583960211973091,0.16452427189538493,17.0,1.5
0.002,0.0,0.0,-0.008790969848632812,0.0002516792042394618,0.12601545633637562,0.2064881857495835,17.0,1.5
0.003,0.0,0.0,0.0,0.0003777825751249275,0.12619126010628826,0.19570919393655617,17.0,1.5
0.004,0.0,0.0,0.0,0.0005040617244520383,0.12636701300914163,0.19811956882939707,17.0,1.5
0.005,0.0,0.0,0.008790969848632812,0.0006305166011432107,0.12654271462316463,0.18734639938123232,17.0,1.5
0.006,0.0,0.0,0.0,0.0007571471536983675,0.12671836452514051,0.20294904840058303,17.0,1.5
0.007,0.0,0.0,0.008790969848632812,0.0008839533301934917,0.12689396229040584,0.1921816952759489,17.0,1.5
0.008,0.0,0.0,0.008790969848632812,0.001010935078279179,0.12706950749284818,0.1946037027970691,17.0,1.5
0.009000000000000001,0.0,0.0,0.008790969848632812,0.0011380923451791882,0.12724499970490522,0.1970286146524548,17.0,1.5
0.01,0.0,0.0,0.008790969848632812,0.0012654250776889895,0.12742043849756268,0.19945642929410762,17.0,1.5
0.011,0.0,0.0,0.008790969848632812,0.0013929332221743135,0.12759582344035225,0.20188714516454248,17.0,1.5
0.012,0.0,0.0,0.008790969848632812,0.0015206167245696942,0.12777115410135131,0.20432076069676255,17.0,1.5
0.013000000000000001,0.0,0.0,0.0,0.0016484755303770163,0.12794643004718098,0.21994372908718074,17.0,1.5
0.014,0.0,0.0,0.008790969848632812,0.0017765095846640558,0.1281216508430022,0.20919668443084302,17.0,1.5
0.015,0.0,0.0,0.008790969848632812,0.0019047188320630204,0.12829681605251764,0.2116389894508986,17.0,1.5
0.016,0.0,0.0,0.017581939697265625,0.0020331032167690915,0.12847192523796958,0.20089773299613048,17.0,1.5
0.017,0.0,0.0,-0.008790969848632812,0.0021616626825389598,0.12864697796013513,0.24290518731631422,17.0,1.5
0.018000000000000002,0.0,0.0,0.008790969848632812,0.002290397172689362,0.12882197377832805,0.218983257830262,17.0,1.5
0.019,0.0,0.0,0.0,0.002419306630095616,0.12899691225039622,0.2346235810872198,17.0,1.5
0.02,0.0,0.0,0.008790969848632812,0.0025483909971901536,0.1291717929327192,0.22389388157836218,17.0,1.5
0.021,0.0,0.0,0.0,0.0026776502159610543,0.12934661538020764,0.2395399767416494,17.0,1.5
0.022,0.0,0.0,0.017581939697265625,0.002807084227950569,0.12952137914630169,0.21562959104871376,17.0,1.5
0.023,0.0,0.0,0.008790969848632812,0.0029366929742536568,0.12969608378296882,0.23128145146381618,17.0,1.5
0.024,0.0,0.0,0.008790969848632812,0.003066476395516507,0.12987072884070439,0.23374973721188796,17.0,1.5
0.025,0.0,0.0,0.0,0.0031964344319350656,0.13004531386852536,0.24940735614568416,17.0,1.5
0.026000000000000002,0.0,0.0,0.0,0.003326567023253558,0.1302198384139739,0.2518813970162713,17.0,1.5
0.027,0.0,0.0,0.0,0.0034568741087630133,0.1303943020231142,0.2543583128836425,17.0,1.5
0.028,0.0,0.0,0.008790969848632812,0.0035873556272997854,0.13056870424052724,0.243651647251938,17.0,1.5
0.029,0.0,0.0,-0.008790969848632812,0.003718011517244068,0.13074304460931785,0.27250721748007517,17.0,1.5
0.03,0.0,0.0,0.008790969848632812,0.0038488417165184214,0.130917322671104,0.24861983841451996,17.0,1.5
0.031,0.0,0.0,-0.008790969848632812,0.003979846162586276,0.13109153796601913,0.2774811464859446,17.0,1.5
0.032,0.0,0.0,0.008790969848632812,0.00411102479245046,0.13126569003271427,0.25359950174778,17.0,1.5
0.033,0.0,0.0,0.0,0.004242377542651704,0.13143977840834742,0.2692800858376001,17.0,1.5
0.034,0.0,0.0,0.0,0.004373904349267156,0.13161380262859357,0.271777077880432,17.0,1.5
0.035,0.0,0.0,-0.008790969848632812,0.004505605147908892,0.131787762227634,0.2874633856288514,17.0,1.5
0.036000000000000004,0.0,0.0,-0.008790969848632812,0.004637479873722423,0.13196165673815718,0.2899660977334662,17.0,1.5
0.037,0.0,0.0,0.0,0.004769528461385205,0.13213548569135947,0.2792852123805877,17.0,1.5
0.038,0.0,0.0,0.0,0.004901750845105142,0.13230924861694504,0.28179363729220497,17.0,1.5
0.039,0.0,0.0,0.0,0.0050341469586190945,0.13248294504311708,0.2843049158612002,17.0,1.5
