time_s,qpos,qpos_unshifted,qvel,qact,target_qvel,qtorque_cmd,kp,kd
0.0,0.0,0.0,0.0,0.0,4.084063731643433,4.084063731643433,20.0,1.0
0.001,0.0,0.0,0.0,0.004084063731643433,4.084043577613318,4.165724852246187,20.0,1.0
0.002,0.0,0.0,0.0,0.008168087155226636,4.083983115721889,4.2473448588264215,20.0,1.0
0.003,0.0,0.0,0.026372909545898438,0.012252029963087208,4.083882346565877,4.302550036281723,20.0,1.0
0.004,0.0,0.0,0.05274772644042969,0.01633585184835839,4.083741271139834,4.357710581666572,20.0,1.0
0.005,0.0,0.0,0.08791160583496094,0.020419512505366878,4.083559890836121,4.404038535108497,20.0,1.0
0.006,0.0003814697265625,0.0003814697265625,0.11428642272949219,0.02450297163003063,4.08333820744488,4.451481822784751,20.0,1.0
0.007,0.0003814697265625,0.0003814697265625,0.15824127197265625,0.028586188920256637,4.08307622315405,4.488929335055277,20.0,1.0
0.008,0.000762939453125,0.000762939453125,0.20219802856445312,0.03266912407633873,4.082773940549293,4.518699604449115,20.0,1.0
0.009000000000000001,0.000762939453125,0.000762939453125,0.23736190795898438,0.03675173680135523,4.082431362614031,4.564845401619651,20.0,1.0
0.01,0.0011444091796875,0.0011444091796875,0.29010963439941406,0.04083398680156678,4.082048492729363,4.585730410767535,20.0,1.0
0.011,0.00152587890625,0.00152587890625,0.35164833068847656,0.04491583378681395,4.0816253346740545,4.597776101596857,20.0,1.0
0.012,0.0019073486328125,0.0019073486328125,0.41318702697753906,0.0489972374709149,4.081161892624522,4.60977264240903,20.0,1.0
0.013000000000000001,0.002288818359375,0.002288818359375,0.5010986328125,0.053078157572063,4.080658171154738,4.595346322595998,20.0,1.0
0.014,0.0030517578125,0.0030517578125,0.5714282989501953,0.05715855381322437,4.080114175236233,4.590821796300524,20.0,1.0
0.015,0.0034332275390625,0.0034332275390625,0.5274734497070312,0.06123838592253546,4.079529910238023,4.70815962820045,20.0,1.0
0.016,0.0041961669921875,0.0041961669921875,0.6329669952392578,0.06531761363370042,4.078905381926578,4.6683673195175786,20.0,1.0
0.017,0.00457763671875,0.00457763671875,0.6065940856933594,0.06939619668638862,4.078240596465726,4.768017710125139,20.0,1.0
0.018000000000000002,0.005340576171875,0.005340576171875,0.5274734497070312,0.07347409482663189,4.077535560416642,4.912732483804749,20.0,1.0
0.019,0.0057220458984375,0.0057220458984375,0.45714378356933594,0.07755126780722191,4.076790280737761,5.056230935344113,20.0,1.0
0.02,0.006103515625,0.006103515625,0.40439605712890625,0.08162767538810739,4.076004764784649,5.1820919029178905,20.0,1.0
0.021,0.0064849853515625,0.0064849853515625,0.3604393005371094,0.08570327733679121,4.07517902031006,5.299105559477525,20.0,1.0
0.022,0.006866455078125,0.006866455078125,0.34285736083984375,0.08977803342872752,4.07431305546379,5.389687261635997,20.0,1.0
0.023,0.0072479248046875,0.0072479248046875,0.28131866455078125,0.09385190344771878,4.073406878792511,5.524167787102355,20.0,1.0
0.024,0.0072479248046875,0.0072479248046875,0.21977996826171875,0.09792484718631254,4.072460499239817,5.666218978610599,20.0,1.0
0.025,0.00762939453125,0.00762939453125,0.16703224182128906,0.10199682444619843,4.071473926146133,5.791790282623813,20.0,1.0
0.026000000000000002,0.00762939453125,0.00762939453125,0.15824127197265625,0.10606779503860482,4.070447169248517,5.880973907422957,20.0,1.0
0.027,0.00762939453125,0.00762939453125,0.123077392578125,0.11013771878469547,4.069380238680658,5.9964693311714425,20.0,1.0
0.028,0.0080108642578125,0.0080108642578125,0.10549545288085938,0.11420655551596612,4.068273144972714,6.086691517254927,20.0,1.0
0.029,0.0080108642578125,0.0080108642578125,0.10549545288085938,0.11827426507464091,4.067125899051241,6.16689846250695,20.0,1.0
0.03,0.0080108642578125,0.0080108642578125,0.09670257568359375,0.12234080731406861,4.065938512239121,6.2558347976806505,20.0,1.0
0.031,0.0080108642578125,0.0080108642578125,0.10549545288085938,0.12640614209911913,4.064710996255371,6.327121100200644,20.0,1.0
0.032,0.008392333984375,0.008392333984375,0.123077392578125,0.13047022930657937,4.063443363215086,6.381923877081048,20.0,1.0
0.033,0.008392333984375,0.008392333984375,0.14065933227539062,0.1345330288255493,4.062135625629267,6.444290190177362,20.0,1.0
0.034,0.0087738037109375,0.0087738037109375,0.15824127197265625,0.1385945005578379,4.060787796404782,6.4989604613701335,20.0,1.0
0.035,0.0087738037109375,0.0087738037109375,0.1846160888671875,0.14265460441835887,4.059399888844155,6.552399814125394,20.0,1.0
0.036000000000000004,0.0091552734375,0.0091552734375,0.21977996826171875,0.1467133003355262,4.057971916645471,6.589352486344277,20.0,1.0
0.037,0.0091552734375,0.0091552734375,0.2549457550048828,0.1507705482516498,4.056503893902217,6.63386363518033,20.0,1.0
0.038,0.0095367431640625,0.0095367431640625,0.29010963439941406,0.15482630812333065,4.054995835103227,6.670677499889177,20.0,1.0
0.039,0.009918212890625,0.009918212890625,0.3692302703857422,0.15888053992185627,4.053447755132453,6.663464025371336,20.0,1.0
0.04,0.0102996826171875,0.0102996826171875,0.4483509063720703,0.16293320363359554,4.051859669268737,6.656179183224827,20.0,1.0
0.041,0.0110626220703125,0.0110626220703125,0.5538463592529297,0.16698425926039373,4.050231593185856,6.6148179777345515,20.0,1.0
0.042,0.011444091796875,0.011444091796875,0.6153850555419922,0.17103366681996726,4.048563542952323,6.624969987872175,20.0,1.0
0.043000000000000003,0.01220703125,0.01220703125,0.6681327819824219,0.17508138634629838,4.046855535031128,6.636209854974673,20.0,1.0
0.044,0.012969970703125,0.012969970703125,0.7824172973632812,0.17912737789002947,4.045107586279542,6.58583843265435,20.0,1.0
0.045,0.01373291015625,0.01373291015625,0.7560443878173828,0.18317160151885747,4.043319713949174,6.676049153383941,20.0,1.0
0.046,0.014495849609375,0.014495849609375,0.7384624481201172,0.18721401731792783,4.0414919356855705,6.75739284173651,20.0,1.0
0.047,0.0152587890625,0.0152587890625,0.7384624481201172,0.1912545853902286,4.039624269528176,6.82107774796263,20.0,1.0
0.048,0.016021728515625,0.016021728515625,0.6593399047851562,0.1952932658569842,4.037716733910102,6.96380757595213,20.0,1.0
0.049,0.0164031982421875,0.0164031982421875,0.6769237518310547,0.19933001885804882,4.035769347657961,7.017382008144133,20.0,1.0
0.05,0.0171661376953125,0.0171661376953125,0.6329669952392578,0.20336480455230013,4.033782129991678,7.124788471892173,20.0,1.0
0.051000000000000004,0.0179290771484375,0.0179290771484375,0.5890102386474609,0.2073975831180322,4.031755100524279,7.232114981268712,20.0,1.0
0.052000000000000005,0.018310546875,0.018310546875,0.6153850555419922,0.2114283147533487,4.029688279261748,7.27665858128673,20.0,1.0
0.053,0.019073486328125,0.019073486328125,0.6945056915283203,0.21545695967655562,4.027581686602659,7.2607454620429515,20.0,1.0
0.054,0.01983642578125,0.01983642578125,0.7384624481201172,0.21948347812655403,4.025435343338373,7.279913942124336,20.0,1.0
0.055,0.020599365234375,0.020599365234375,0.7560443878173828,0.22350783036323238,4.023249270652414,7.325374185412179,20.0,1.0
0.056,0.0213623046875,0.0213623046875,0.8087921142578125,0.22752997666785885,4.021023490120399,7.335584815469764,20.0,1.0
0.057,0.022125244140625,0.022125244140625,0.74725341796875,0.23154987734347318,4.018758023709864,7.459997269798078,20.0,1.0
0.058,0.02288818359375,0.02288818359375,0.7208786010742188,0.23556749271527858,4.016452893780055,7.549160475136408,20.0,1.0
0.059000000000000004,0.023651123046875,0.023651123046875,0.6857147216796875,0.23958278313103332,4.014108123081726,7.647026603085205,20.0,1.0
0.06,0.0240325927734375,0.0240325927734375,0.624176025390625,0.24359570896144198,4.011723734756757,7.778810033126221,20.0,1.0
0.061,0.0247955322265625,0.0247955322265625,0.624176025390625,0.24760623060054682,4.00929975233818,7.841337694427241,20.0,1.0
0.062,0.0255584716796875,0.0255584716796875,0.5978031158447266,0.2516143084661183,4.0068361997496424,7.930149819633533,20.0,1.0
0.063,0.02593994140625,0.02593994140625,0.5978031158447266,0.2556199030000461,4.004333101305406,8.000129217336601,20.0,1.0
0.064,0.026702880859375,0.026702880859375,0.6329669952392578,0.25962297466872913,4.00179048171006,8.027225362657884,20.0,1.0
0.065,0.0274658203125,0.0274658203125,0.7648353576660156,0.26362348396346624,3.9992083660582978,7.957526281411607,20.0,1.0
0.066,0.028228759765625,0.028228759765625,0.8439559936523438,0.26762139140084573,3.9965867798345016,7.940483418886572,20.0,1.0
0.067,0.02899169921875,0.02899169921875,0.9142856597900391,0.27161665752313524,3.9939257489126305,7.932139255210297,20.0,1.0
0.068,0.0301361083984375,0.0301361083984375,1.002197265625,0.275609242898671,3.9912252995560493,7.898490723935719,20.0,1.0
0.069,0.031281471252441406,0.031281471252441406,0.9582424163818359,0.27959910812224736,3.988485458417159,7.996595779431442,20.0,1.0
0.07,0.032044410705566406,0.032044410705566406,0.9934062957763672,0.28358621381550536,3.9857062525369713,8.023136018959384,20.0,1.0
0.07100000000000001,0.032807350158691406,0.032807350158691406,0.8967037200927734,0.2875705206273213,3.982887709345107,8.181447398624933,20.0,1.0
0.07200000000000001,0.033951759338378906,0.033951759338378906,0.9142856597900391,0.29155198923419556,3.9800298566595416,8.217748794785836,20.0,1.0
0.073,0.034714698791503906,0.034714698791503906,0.8791217803955078,0.29553058034064034,3.9771327226860933,8.314328573273315,20.0,1.0
0.074,0.035859107971191406,0.035859107971191406,1.0461540222167969,0.29950625467956776,3.9741963360183377,8.200985247969069,20.0,1.0
0.075,0.037003517150878906,0.037003517150878906,1.1780223846435547,0.303478973012677,3.971220725637153,8.12270745822956,20.0,1.0
0.076,0.038147926330566406,0.038147926330566406,1.3098907470703125,0.3074486961308421,3.968205920910691,8.044330569845892,20.0,1.0
0.077,0.039292335510253906,0.039292335510253906,1.1868133544921875,0.3114153848544984,3.965151951593782,8.220799583986484,20.0,1.0
0.078,0.040436744689941406,0.040436744689941406,1.1340656280517578,0.31537900003402963,3.962058847827933,8.32683832665794,20.0,1.0
0.079,0.041581153869628906,0.041581153869628906,1.0197811126708984,0.31933950255015425,3.9589266401407883,8.494312501080397,20.0,1.0
0.08,0.042725563049316406,0.042725563049316406,0.9846153259277344,0.32329685331431124,3.955755359445959,8.582565838818121,20.0,1.0
