time_s,qpos,qpos_unshifted,qvel,qact,target_qvel,qtorque_cmd,kp,kd
0.0,0.0,0.0,0.008790969848632812,0.8861122111447353,0.0,17.713453253046072,20.0,1.0
0.001,0.0,0.0,0.017581939697265625,0.8861122111447353,0.0,17.70466228319744,20.0,1.0
0.002,0.0,0.0,0.043956756591796875,0.8861122111447353,0.0,17.67828746630291,20.0,1.0
0.003,0.0003814697265625,0.0003814697265625,0.123077392578125,0.8861122111447353,0.0,17.59153743578533,20.0,1.0
0.004,0.0003814697265625,0.0003814697265625,0.27252769470214844,0.8861122111447353,0.0,17.442087133661307,20.0,1.0
0.005,0.0011444091796875,0.0011444091796875,0.5274734497070312,0.8861122111447353,0.0,17.171882589593924,20.0,1.0
0.006,0.0019073486328125,0.0019073486328125,0.7296695709228516,0.8861122111447353,0.0,16.954427679315604,20.0,1.0
0.007,0.0026702880859375,0.0026702880859375,0.9494514465332031,0.8861122111447353,0.0,16.719387014642752,20.0,1.0
0.008,0.003814697265625,0.003814697265625,1.1428565979003906,0.8861122111447353,0.0,16.503093679681815,20.0,1.0
0.009000000000000001,0.0049591064453125,0.0049591064453125,1.1780223846435547,0.8861122111447353,0.0,16.4450397093449,20.0,1.0
0.01,0.006103515625,0.006103515625,1.2043952941894531,0.8861122111447353,0.0,16.395778616205252,20.0,1.0
0.011,0.00762939453125,0.00762939453125,1.2835159301757812,0.8861122111447353,0.0,16.286140402093924,20.0,1.0
0.012,0.0087738037109375,0.0087738037109375,1.459341049194336,0.8861122111447353,0.0,16.08742709948162,20.0,1.0
0.013000000000000001,0.01068115234375,0.01068115234375,1.6879119873046875,0.8861122111447353,0.0,15.820709188715018,20.0,1.0
0.014,0.0125885009765625,0.0125885009765625,1.916482925415039,0.8861122111447353,0.0,15.553991277948416,20.0,1.0
0.015,0.014495849609375,0.014495849609375,1.9340667724609375,0.8861122111447353,0.0,15.498260458246268,20.0,1.0
0.016,0.0164031982421875,0.0164031982421875,1.8901100158691406,0.8861122111447353,0.0,15.504070242181815,20.0,1.0
0.017,0.018310546875,0.018310546875,2.0923080444335938,0.8861122111447353,0.0,15.263725240961111,20.0,1.0
0.018000000000000002,0.020599365234375,0.020599365234375,2.1802196502685547,0.8861122111447353,0.0,15.13003726793865,20.0,1.0
0.019,0.02288818359375,0.02288818359375,2.0659332275390625,0.8861122111447353,0.0,15.198547323480643,20.0,1.0
0.02,0.0247955322265625,0.0247955322265625,1.960439682006836,0.8861122111447353,0.0,15.26589389635662,20.0,1.0
0.021,0.026702880859375,0.026702880859375,2.1538467407226562,0.8861122111447353,0.0,15.034339864984549,20.0,1.0
0.022,0.02899169921875,0.02899169921875,2.338460922241211,0.8861122111447353,0.0,14.803949316278494,20.0,1.0
0.023,0.031281471252441406,0.031281471252441406,2.1098899841308594,0.8861122111447353,0.0,14.986724813715018,20.0,1.0
0.024,0.033188819885253906,0.033188819885253906,1.960439682006836,0.8861122111447353,0.0,15.098028143182791,20.0,1.0
0.025,0.035096168518066406,0.035096168518066406,2.0571422576904297,0.8861122111447353,0.0,14.963178594842947,20.0,1.0
0.026000000000000002,0.037384986877441406,0.037384986877441406,2.0131874084472656,0.8861122111447353,0.0,14.961357076898611,20.0,1.0
0.027,0.039292335510253906,0.039292335510253906,1.8461532592773438,0.8861122111447353,0.0,15.090244253412283,20.0,1.0
0.028,0.040818214416503906,0.040818214416503906,1.714284896850586,0.8861122111447353,0.0,15.191595037714041,20.0,1.0
0.029,0.042725563049316406,0.042725563049316406,1.8109893798828125,0.8861122111447353,0.0,15.056743582025565,20.0,1.0
0.03,0.044632911682128906,0.044632911682128906,1.9076919555664062,0.8861122111447353,0.0,14.92189403368572,20.0,1.0
0.031,0.046540260314941406,0.046540260314941406,1.8549442291259766,0.8861122111447353,0.0,14.9364947874699,20.0,1.0
0.032,0.048066139221191406,0.048066139221191406,1.6087913513183594,0.8861122111447353,0.0,15.152130087152518,20.0,1.0
0.033,0.049592018127441406,0.049592018127441406,1.5736255645751953,0.8861122111447353,0.0,15.156778295770682,20.0,1.0
0.034,0.051117897033691406,0.051117897033691406,1.5648345947265625,0.8861122111447353,0.0,15.135051687494315,20.0,1.0
0.035,0.052643775939941406,0.052643775939941406,1.5736255645751953,0.8861122111447353,0.0,15.095743139520682,20.0,1.0
0.036000000000000004,0.054169654846191406,0.054169654846191406,1.538461685180664,0.8861122111447353,0.0,15.100389440790213,20.0,1.0
0.037,0.055695533752441406,0.055695533752441406,1.3538455963134766,0.8861122111447353,0.0,15.2544879515324,20.0,1.0
0.038,0.056839942932128906,0.056839942932128906,1.1516475677490234,0.8861122111447353,0.0,15.433797796503104,20.0,1.0
0.039,0.057984352111816406,0.057984352111816406,1.160440444946289,0.8861122111447353,0.0,15.402116735712088,20.0,1.0
0.04,0.059128761291503906,0.059128761291503906,1.160440444946289,0.8861122111447353,0.0,15.379228552118338,20.0,1.0
0.041,0.060273170471191406,0.060273170471191406,1.1692314147949219,0.8861122111447353,0.0,15.347549398675955,20.0,1.0
0.042,0.061417579650878906,0.061417579650878906,1.2307701110839844,0.8861122111447353,0.0,15.263122518793143,20.0,1.0
0.043000000000000003,0.0625619888305664,0.0625619888305664,1.160440444946289,0.8861122111447353,0.0,15.310564001337088,20.0,1.0
0.044,0.0637063980102539,0.0637063980102539,1.0637359619140625,0.8861122111447353,0.0,15.384380300775565,20.0,1.0
0.045,0.0644693374633789,0.0644693374633789,0.8879127502441406,0.8861122111447353,0.0,15.544944723382986,20.0,1.0
0.046,0.0656137466430664,0.0656137466430664,0.8439559936523438,0.8861122111447353,0.0,15.566013296381033,20.0,1.0
0.047,0.0663766860961914,0.0663766860961914,0.8087921142578125,0.8861122111447353,0.0,15.585918386713065,20.0,1.0
0.048,0.0671396255493164,0.0671396255493164,0.8351650238037109,0.8861122111447353,0.0,15.544286688104666,20.0,1.0
0.049,0.0679025650024414,0.0679025650024414,0.8879127502441406,0.8861122111447353,0.0,15.476280172601736,20.0,1.0
0.05,0.0690469741821289,0.0690469741821289,0.9494514465332031,0.8861122111447353,0.0,15.391853292718924,20.0,1.0
0.051000000000000004,0.0701913833618164,0.0701913833618164,1.1516475677490234,0.8861122111447353,0.0,15.166768987909354,20.0,1.0
0.052000000000000005,0.0713357925415039,0.0713357925415039,1.1780223846435547,0.8861122111447353,0.0,15.117505987421072,20.0,1.0
0.053,0.0724802017211914,0.0724802017211914,1.1956043243408203,0.8861122111447353,0.0,15.077035864130057,20.0,1.0
0.054,0.0736246109008789,0.0736246109008789,1.1780223846435547,0.8861122111447353,0.0,15.071729620233572,20.0,1.0
0.055,0.0747690200805664,0.0747690200805664,1.3098907470703125,0.8861122111447353,0.0,14.916973074213065,20.0,1.0
0.056,0.0766763687133789,0.0766763687133789,1.5736255645751953,0.8861122111447353,0.0,14.615091284051932,20.0,1.0
0.057,0.0785837173461914,0.0785837173461914,1.8901100158691406,0.8861122111447353,0.0,14.260459860101736,20.0,1.0
0.058,0.0804910659790039,0.0804910659790039,1.9516487121582031,0.8861122111447353,0.0,14.160774191156424,20.0,1.0
0.059000000000000004,0.0820169448852539,0.0820169448852539,1.7758235931396484,0.8861122111447353,0.0,14.306081732049979,20.0,1.0
0.06,0.0839242935180664,0.0839242935180664,1.916482925415039,0.8861122111447353,0.0,14.127275427118338,20.0,1.0
0.061,0.0862131118774414,0.0862131118774414,2.127471923828125,0.8861122111447353,0.0,13.870510061517752,20.0,1.0
0.062,0.0885019302368164,0.0885019302368164,2.241758346557617,0.8861122111447353,0.0,13.71044727160076,20.0,1.0
0.063,0.0904092788696289,0.0904092788696289,1.9868125915527344,0.8861122111447353,0.0,13.927246053949393,20.0,1.0
0.064,0.0926980972290039,0.0926980972290039,2.1098899841308594,0.8861122111447353,0.0,13.758392294183768,20.0,1.0
0.065,0.09498786926269531,0.09498786926269531,2.4439563751220703,0.8861122111447353,0.0,13.378530462518729,20.0,1.0
0.066,0.09727668762207031,0.09727668762207031,2.3912086486816406,0.8861122111447353,0.0,13.385501821771658,20.0,1.0
0.067,0.09956550598144531,0.09956550598144531,2.1098899841308594,0.8861122111447353,0.0,13.62104411913494,20.0,1.0
0.068,0.10185432434082031,0.10185432434082031,2.206592559814453,0.8861122111447353,0.0,13.478565176263846,20.0,1.0
0.069,0.10414314270019531,0.10414314270019531,2.3208789825439453,0.8861122111447353,0.0,13.318502386346854,20.0,1.0
0.07,0.10605049133300781,0.10605049133300781,2.136262893676758,0.8861122111447353,0.0,13.464971502557791,20.0,1.0
0.07100000000000001,0.10795783996582031,0.10795783996582031,1.960439682006836,0.8861122111447353,0.0,13.602647741571463,20.0,1.0
0.07200000000000001,0.11024665832519531,0.11024665832519531,2.171428680419922,0.8861122111447353,0.0,13.345882375970877,20.0,1.0
0.073,0.11253547668457031,0.11253547668457031,2.4263744354248047,0.8861122111447353,0.0,13.045160253778494,20.0,1.0
0.074,0.11482429504394531,0.11482429504394531,2.1978015899658203,0.8861122111447353,0.0,13.227956732049979,20.0,1.0
0.075,0.11711311340332031,0.11711311340332031,2.118680953979492,0.8861122111447353,0.0,13.261301000848807,20.0,1.0
0.076,0.11902046203613281,0.11902046203613281,2.118680953979492,0.8861122111447353,0.0,13.223154028192557,20.0,1.0
0.077,0.12130928039550781,0.12130928039550781,2.2681312561035156,0.8861122111447353,0.0,13.027927358881033,20.0,1.0
0.078,0.12359809875488281,0.12359809875488281,2.0131874084472656,0.8861122111447353,0.0,13.237094839349783,20.0,1.0
0.079,0.1255054473876953,0.1255054473876953,2.0659332275390625,0.8861122111447353,0.0,13.146202047601736,20.0,1.0
0.08,0.1277942657470703,0.1277942657470703,2.259340286254883,0.8861122111447353,0.0,12.907018621698416,20.0,1.0
0.081,0.1300830841064453,0.1300830841064453,2.452747344970703,0.8861122111447353,0.0,12.667835195795096,20.0,1.0
0.082,0.1323719024658203,0.1323719024658203,2.2329673767089844,0.8861122111447353,0.0,12.841838796869315,20.0,1.0
0.083,0.1346607208251953,0.1346607208251953,2.1890106201171875,0.8861122111447353,0.0,12.840019186273611,20.0,1.0
0.084,0.1369495391845703,0.1369495391845703,2.294506072998047,0.8861122111447353,0.0,12.688747366205252,20.0,1.0
0.085,0.1392383575439453,0.1392383575439453,2.259340286254883,0.8861122111447353,0.0,12.678136785760916,20.0,1.0
0.08600000000000001,0.1415271759033203,0.1415271759033203,2.25054931640625,0.8861122111447353,0.0,12.641151388422049,20.0,1.0
0.08700000000000001,0.1438159942626953,0.1438159942626953,2.4351654052734375,0.8861122111447353,0.0,12.410758932367361,20.0,1.0
0.088,0.1464862823486328,0.1464862823486328,2.5934066772460938,0.8861122111447353,0.0,12.199111898675955,20.0,1.0
0.089,0.1491565704345703,0.1491565704345703,2.505495071411133,0.8861122111447353,0.0,12.233617742792166,20.0,1.0
0.09,0.1514453887939453,0.1514453887939453,2.5582408905029297,0.8861122111447353,0.0,12.13509555651287,20.0,1.0
0.091,0.1541156768798828,0.1541156768798828,2.5582408905029297,0.8861122111447353,0.0,12.08168979479412,20.0,1.0
0.092,0.15640544891357422,0.15640544891357422,2.461538314819336,0.8861122111447353,0.0,12.132596929803885,20.0,1.0
0.093,0.15907573699951172,0.15907573699951172,2.707693099975586,0.8861122111447353,0.0,11.833036382928885,20.0,1.0
0.094,0.16212749481201172,0.16212749481201172,2.760438919067383,0.8861122111447353,0.0,11.719255407587088,20.0,1.0
0.095,0.16479778289794922,0.16479778289794922,2.7692298889160156,0.8861122111447353,0.0,11.657058676019705,20.0,1.0
0.096,0.16784954071044922,0.16784954071044922,2.9274730682373047,0.8861122111447353,0.0,11.437780340448416,20.0,1.0
0.097,0.17051982879638672,0.17051982879638672,2.7780227661132812,0.8861122111447353,0.0,11.53382488085369,20.0,1.0
0.098,0.17319011688232422,0.17319011688232422,2.707693099975586,0.8861122111447353,0.0,11.550748785272635,20.0,1.0
0.099,0.17624187469482422,0.17624187469482422,2.883516311645508,0.8861122111447353,0.0,11.313890417352713,20.0,1.0
0.1,0.17929363250732422,0.17929363250732422,3.0241756439208984,0.8861122111447353,0.0,11.112195928827322,20.0,1.0
0.101,0.18196392059326172,0.18196392059326172,2.962636947631836,0.8861122111447353,0.0,11.120328863397635,20.0,1.0
0.10200000000000001,0.18501567840576172,0.18501567840576172,2.989011764526367,0.8861122111447353,0.0,11.032918890253104,20.0,1.0
0.10300000000000001,0.18806743621826172,0.18806743621826172,2.997802734375,0.8861122111447353,0.0,10.96309276415447,20.0,1.0
0.10400000000000001,0.19073772430419922,0.19073772430419922,2.839559555053711,0.8861122111447353,0.0,11.06793018175701,20.0,1.0
0.105,0.19378948211669922,0.19378948211669922,2.962636947631836,0.8861122111447353,0.0,10.883817632928885,20.0,1.0
0.106,0.19684123992919922,0.19684123992919922,3.0945053100585938,0.8861122111447353,0.0,10.690914114252127,20.0,1.0
0.107,0.19989299774169922,0.19989299774169922,3.0329666137695312,0.8861122111447353,0.0,10.69141765429119,20.0,1.0
